MatVec;0.176691;
MatVecOMP;0.172667;
MatVecRMA;0.17794;
MatVecRMAOMP;0.177433;
MatVecMasteSlave;0.584663;
MatVecMasteSlaveOMP;0.600733;
MatVecMasterSlaveRMA;0.952498;
MatVecMasterSlaveRMAOMP;0.853864;
MatVec;0.186495;
MatVecOMP;0.172339;
MatVecRMA;0.174729;
MatVecRMAOMP;0.177973;
MatVecMasteSlave;0.797493;
MatVecMasteSlaveOMP;0.602259;
MatVecMasterSlaveRMA;0.849444;
MatVecMasterSlaveRMAOMP;0.917225;
MatVec;0.185476;
MatVecOMP;0.170903;
MatVecRMA;0.175375;
MatVecRMAOMP;0.178735;
MatVecMasteSlave;0.640019;
MatVecMasteSlaveOMP;0.794185;
MatVecMasterSlaveRMA;0.874861;
MatVecMasterSlaveRMAOMP;0.825203;
MatVec;0.189699;
MatVecOMP;0.173035;
MatVecRMA;0.176856;
MatVecRMAOMP;0.183732;
MatVecMasteSlave;0.593059;
MatVecMasteSlaveOMP;0.598523;
MatVecMasterSlaveRMA;0.901303;
MatVecMasterSlaveRMAOMP;0.768887;
MatVec;0.188862;
MatVecOMP;0.170752;
MatVecRMA;0.192378;
MatVecRMAOMP;0.170823;
MatVecMasteSlave;0.60092;
MatVecMasteSlaveOMP;0.602684;
MatVecMasterSlaveRMA;0.935249;
MatVecMasterSlaveRMAOMP;0.889115;
MatVec;0.173891;
MatVecOMP;0.173181;
MatVecRMA;0.180452;
MatVecRMAOMP;0.179744;
MatVecMasteSlave;0.60455;
MatVecMasteSlaveOMP;0.599628;
MatVecMasterSlaveRMA;0.89705;
MatVecMasterSlaveRMAOMP;0.905762;
MatVec;0.172473;
MatVecOMP;0.177097;
MatVecRMA;0.184336;
MatVecRMAOMP;0.171861;
MatVecMasteSlave;0.800759;
MatVecMasteSlaveOMP;0.571127;
MatVecMasterSlaveRMA;0.938713;
MatVecMasterSlaveRMAOMP;0.956971;
MatVec;0.177555;
MatVecOMP;0.177724;
MatVecRMA;0.177995;
MatVecRMAOMP;0.167245;
MatVecMasteSlave;0.602886;
MatVecMasteSlaveOMP;0.797847;
MatVecMasterSlaveRMA;0.919712;
MatVecMasterSlaveRMAOMP;0.93688;
MatVec;0.195186;
MatVecOMP;0.172435;
MatVecRMA;0.191701;
MatVecRMAOMP;0.178169;
MatVecMasteSlave;0.59114;
MatVecMasteSlaveOMP;0.810442;
MatVecMasterSlaveRMA;0.875437;
MatVecMasterSlaveRMAOMP;0.85736;
MatVec;0.176808;
MatVecOMP;0.170067;
MatVecRMA;0.185991;
MatVecRMAOMP;0.180073;
MatVecMasteSlave;0.785369;
MatVecMasteSlaveOMP;0.615675;
MatVecMasterSlaveRMA;0.931559;
MatVecMasterSlaveRMAOMP;0.898116;
