MatVec;4.24587;
MatVecOMP;4.77421;
MatVecRMA;4.24584;
MatVecRMAOMP;4.21974;
MatVecMasteSlave;14.0269;
MatVecMasteSlaveOMP;14.4702;
MatVecMasterSlaveRMA;8.68093;
MatVecMasterSlaveRMAOMP;8.79638;
MatVec;4.27102;
MatVecOMP;4.20205;
MatVecRMA;4.19456;
MatVecRMAOMP;4.18103;
MatVecMasteSlave;14.687;
MatVecMasteSlaveOMP;14.6162;
MatVecMasterSlaveRMA;8.55998;
MatVecMasterSlaveRMAOMP;8.74648;
MatVec;4.2577;
MatVecOMP;4.41522;
MatVecRMA;4.20726;
MatVecRMAOMP;4.23594;
MatVecMasteSlave;13.957;
MatVecMasteSlaveOMP;15.123;
MatVecMasterSlaveRMA;8.83028;
MatVecMasterSlaveRMAOMP;8.06853;
MatVec;4.26966;
MatVecOMP;4.24859;
MatVecRMA;4.21145;
MatVecRMAOMP;4.20847;
MatVecMasteSlave;14.4225;
MatVecMasteSlaveOMP;15.9066;
MatVecMasterSlaveRMA;8.60284;
MatVecMasterSlaveRMAOMP;9.31837;
MatVec;4.24932;
MatVecOMP;4.26968;
MatVecRMA;4.20317;
MatVecRMAOMP;4.18896;
MatVecMasteSlave;14.6507;
MatVecMasteSlaveOMP;14.7925;
MatVecMasterSlaveRMA;9.33148;
MatVecMasterSlaveRMAOMP;8.64203;
MatVec;4.26682;
MatVecOMP;4.89459;
MatVecRMA;4.23519;
MatVecRMAOMP;4.22;
MatVecMasteSlave;16.3435;
MatVecMasteSlaveOMP;14.3477;
MatVecMasterSlaveRMA;8.58903;
MatVecMasterSlaveRMAOMP;8.09507;
MatVec;4.26293;
MatVecOMP;4.24572;
MatVecRMA;4.22223;
MatVecRMAOMP;4.23108;
MatVecMasteSlave;15.049;
MatVecMasteSlaveOMP;15.7657;
MatVecMasterSlaveRMA;8.4388;
MatVecMasterSlaveRMAOMP;8.58364;
MatVec;4.24467;
MatVecOMP;4.26818;
MatVecRMA;4.22792;
MatVecRMAOMP;4.21705;
MatVecMasteSlave;14.2499;
MatVecMasteSlaveOMP;16.378;
MatVecMasterSlaveRMA;8.70789;
MatVecMasterSlaveRMAOMP;8.32141;
MatVec;4.26251;
MatVecOMP;4.25458;
MatVecRMA;4.21017;
MatVecRMAOMP;4.21517;
MatVecMasteSlave;15.0836;
MatVecMasteSlaveOMP;14.7478;
MatVecMasterSlaveRMA;8.65435;
MatVecMasterSlaveRMAOMP;8.85664;
MatVec;4.24766;
MatVecOMP;4.2753;
MatVecRMA;4.19881;
MatVecRMAOMP;4.19123;
MatVecMasteSlave;14.7586;
MatVecMasteSlaveOMP;14.6974;
MatVecMasterSlaveRMA;8.33795;
MatVecMasterSlaveRMAOMP;8.76831;
