MatVec;0.27018;
MatVecOMP;0.268965;
MatVecRMA;0.268663;
MatVecRMAOMP;0.270578;
MatVecMasteSlave;0.941073;
MatVecMasteSlaveOMP;1.10796;
MatVecMasterSlaveRMA;1.18125;
MatVecMasterSlaveRMAOMP;1.13811;
MatVec;0.268739;
MatVecOMP;0.337475;
MatVecRMA;0.266854;
MatVecRMAOMP;0.268281;
MatVecMasteSlave;1.18049;
MatVecMasteSlaveOMP;1.19049;
MatVecMasterSlaveRMA;1.14564;
MatVecMasterSlaveRMAOMP;1.0108;
MatVec;0.267358;
MatVecOMP;0.348574;
MatVecRMA;0.267021;
MatVecRMAOMP;0.271578;
MatVecMasteSlave;1.00486;
MatVecMasteSlaveOMP;0.903812;
MatVecMasterSlaveRMA;1.10841;
MatVecMasterSlaveRMAOMP;1.1925;
MatVec;0.267553;
MatVecOMP;0.272496;
MatVecRMA;0.267729;
MatVecRMAOMP;0.26834;
MatVecMasteSlave;1.08836;
MatVecMasteSlaveOMP;1.00288;
MatVecMasterSlaveRMA;1.08096;
MatVecMasterSlaveRMAOMP;0.969976;
MatVec;0.267757;
MatVecOMP;0.373433;
MatVecRMA;0.267808;
MatVecRMAOMP;0.269332;
MatVecMasteSlave;1.17365;
MatVecMasteSlaveOMP;1.01671;
MatVecMasterSlaveRMA;1.16945;
MatVecMasterSlaveRMAOMP;1.15724;
MatVec;0.268706;
MatVecOMP;0.293556;
MatVecRMA;0.267258;
MatVecRMAOMP;0.270231;
MatVecMasteSlave;0.916977;
MatVecMasteSlaveOMP;1.17165;
MatVecMasterSlaveRMA;1.05751;
MatVecMasterSlaveRMAOMP;1.03604;
MatVec;0.269247;
MatVecOMP;0.378375;
MatVecRMA;0.268133;
MatVecRMAOMP;0.271042;
MatVecMasteSlave;0.905857;
MatVecMasteSlaveOMP;0.947286;
MatVecMasterSlaveRMA;1.10149;
MatVecMasterSlaveRMAOMP;1.06006;
MatVec;0.267111;
MatVecOMP;0.318097;
MatVecRMA;0.268982;
MatVecRMAOMP;0.266993;
MatVecMasteSlave;1.17757;
MatVecMasteSlaveOMP;0.900843;
MatVecMasterSlaveRMA;1.08606;
MatVecMasterSlaveRMAOMP;1.12085;
MatVec;0.270085;
MatVecOMP;0.400023;
MatVecRMA;0.267919;
MatVecRMAOMP;0.270228;
MatVecMasteSlave;1.14521;
MatVecMasteSlaveOMP;1.16342;
MatVecMasterSlaveRMA;1.13501;
MatVecMasterSlaveRMAOMP;1.04723;
MatVec;0.267598;
MatVecOMP;0.405345;
MatVecRMA;0.265889;
MatVecRMAOMP;0.270328;
MatVecMasteSlave;1.17811;
MatVecMasteSlaveOMP;0.854987;
MatVecMasterSlaveRMA;1.00304;
MatVecMasterSlaveRMAOMP;1.01332;
