MatVec;75.2049;
MatVecOMP;74.8496;
MatVecRMA;75.1897;
MatVecRMAOMP;74.9776;
MatVecMasteSlave;272.457;
MatVecMasteSlaveOMP;271.591;
MatVecMasterSlaveRMA;117.472;
MatVecMasterSlaveRMAOMP;117.451;
MatVec;75.6224;
MatVecOMP;75.009;
MatVecRMA;75.2387;
MatVecRMAOMP;74.8485;
MatVecMasteSlave;269.903;
MatVecMasteSlaveOMP;274.602;
MatVecMasterSlaveRMA;118.033;
MatVecMasterSlaveRMAOMP;118.794;
MatVec;75.2673;
MatVecOMP;75.2296;
MatVecRMA;75.217;
MatVecRMAOMP;74.8205;
MatVecMasteSlave;262.043;
MatVecMasteSlaveOMP;262.874;
MatVecMasterSlaveRMA;117.156;
MatVecMasterSlaveRMAOMP;116.473;
MatVec;75.2538;
MatVecOMP;74.9073;
MatVecRMA;75.2206;
MatVecRMAOMP;74.8343;
MatVecMasteSlave;274.215;
MatVecMasteSlaveOMP;265.965;
MatVecMasterSlaveRMA;122.398;
MatVecMasterSlaveRMAOMP;119.481;
MatVec;75.1901;
MatVecOMP;74.8611;
MatVecRMA;75.2213;
MatVecRMAOMP;75.0338;
MatVecMasteSlave;266.745;
MatVecMasteSlaveOMP;269.308;
MatVecMasterSlaveRMA;117.169;
MatVecMasterSlaveRMAOMP;120.155;
MatVec;75.6455;
MatVecOMP;75.1794;
MatVecRMA;75.2065;
MatVecRMAOMP;74.9771;
MatVecMasteSlave;275.457;
MatVecMasteSlaveOMP;267.126;
MatVecMasterSlaveRMA;117.219;
MatVecMasterSlaveRMAOMP;117.81;
MatVec;75.2432;
MatVecOMP;74.8967;
MatVecRMA;75.6051;
MatVecRMAOMP;74.9194;
MatVecMasteSlave;271.782;
MatVecMasteSlaveOMP;273.053;
MatVecMasterSlaveRMA;120.939;
MatVecMasterSlaveRMAOMP;116.003;
MatVec;75.2708;
MatVecOMP;74.8626;
MatVecRMA;75.2251;
MatVecRMAOMP;74.9883;
MatVecMasteSlave;266.002;
MatVecMasteSlaveOMP;272.521;
MatVecMasterSlaveRMA;116.475;
MatVecMasterSlaveRMAOMP;121.531;
MatVec;75.2436;
MatVecOMP;74.9731;
MatVecRMA;75.2099;
MatVecRMAOMP;74.867;
MatVecMasteSlave;269.714;
MatVecMasteSlaveOMP;265.544;
MatVecMasterSlaveRMA;116.981;
MatVecMasterSlaveRMAOMP;116.949;
MatVec;75.2909;
MatVecOMP;74.851;
MatVecRMA;75.2159;
MatVecRMAOMP;74.9912;
MatVecMasteSlave;273.946;
MatVecMasteSlaveOMP;258.898;
MatVecMasterSlaveRMA;116.119;
MatVecMasterSlaveRMAOMP;116.276;
