MatVec;0.101574;
MatVecOMP;0.0957482;
MatVecRMA;0.0985401;
MatVecRMAOMP;0.092396;
MatVecMasteSlave;0.351382;
MatVecMasteSlaveOMP;0.352836;
MatVecMasterSlaveRMA;0.2452;
MatVecMasterSlaveRMAOMP;0.248;
MatVec;0.10109;
MatVecOMP;0.0909202;
MatVecRMA;0.0982043;
MatVecRMAOMP;0.0903282;
MatVecMasteSlave;0.353298;
MatVecMasteSlaveOMP;0.350705;
MatVecMasterSlaveRMA;0.245647;
MatVecMasterSlaveRMAOMP;0.247582;
MatVec;0.104712;
MatVecOMP;0.0984418;
MatVecRMA;0.0997833;
MatVecRMAOMP;0.0964967;
MatVecMasteSlave;0.353195;
MatVecMasteSlaveOMP;0.350832;
MatVecMasterSlaveRMA;0.242329;
MatVecMasterSlaveRMAOMP;0.246563;
MatVec;0.101357;
MatVecOMP;0.0918343;
MatVecRMA;0.101841;
MatVecRMAOMP;0.0950432;
MatVecMasteSlave;0.344656;
MatVecMasteSlaveOMP;0.349555;
MatVecMasterSlaveRMA;0.239899;
MatVecMasterSlaveRMAOMP;0.248946;
MatVec;0.103571;
MatVecOMP;0.0945104;
MatVecRMA;0.0990597;
MatVecRMAOMP;0.0982124;
MatVecMasteSlave;0.353614;
MatVecMasteSlaveOMP;0.347002;
MatVecMasterSlaveRMA;0.244436;
MatVecMasterSlaveRMAOMP;0.241716;
MatVec;0.0968795;
MatVecOMP;0.0927947;
MatVecRMA;0.100893;
MatVecRMAOMP;0.0974953;
MatVecMasteSlave;0.347741;
MatVecMasteSlaveOMP;0.354795;
MatVecMasterSlaveRMA;0.247059;
MatVecMasterSlaveRMAOMP;0.241653;
MatVec;0.100021;
MatVecOMP;0.0949394;
MatVecRMA;0.102407;
MatVecRMAOMP;0.0941198;
MatVecMasteSlave;0.349631;
MatVecMasteSlaveOMP;0.351864;
MatVecMasterSlaveRMA;0.245401;
MatVecMasterSlaveRMAOMP;0.243723;
MatVec;0.100572;
MatVecOMP;0.0955815;
MatVecRMA;0.100111;
MatVecRMAOMP;0.0945919;
MatVecMasteSlave;0.352273;
MatVecMasteSlaveOMP;0.356663;
MatVecMasterSlaveRMA;0.247037;
MatVecMasterSlaveRMAOMP;0.253339;
MatVec;0.101562;
MatVecOMP;0.0949489;
MatVecRMA;0.102306;
MatVecRMAOMP;0.0960467;
MatVecMasteSlave;0.348626;
MatVecMasteSlaveOMP;0.348857;
MatVecMasterSlaveRMA;0.24764;
MatVecMasterSlaveRMAOMP;0.239106;
MatVec;0.0967006;
MatVecOMP;0.0959405;
MatVecRMA;0.0989476;
MatVecRMAOMP;0.0861686;
MatVecMasteSlave;0.348072;
MatVecMasteSlaveOMP;0.354234;
MatVecMasterSlaveRMA;0.240004;
MatVecMasterSlaveRMAOMP;0.244564;
